memory_usage,storage_usage,workload,Resource Allocation,,,cpu_utilization
54.00689924,85.98397813,89.06100424,64.14921684,,,54.37235163
,45.89662587,100,45.09063274,,,78.46566668
28.03258334,64.19006386,100,50.10662808,,,61.2316446
,46.25924415,83.63328875,42.20942886,,,45.5881173
83.52939704,80.41529555,100,78.08058113,,,71.68561495
85.40949267,81.54576796,98.45866595,75.90540971,,,57.11413034
52.17926019,,71.56822527,53.55017408,,,23.97441182
76.15122216,81.25898734,74.92946756,63.15079219,,,
18.32843896,,69.63072862,43.83256901,,,21.82458824
51.28920622,102.7878489,92.38948973,63.51267413,,,29.44258424
,67.13060035,100,66.2379349,,,79.67311658
49.61001079,,89.85642844,58.80965622,,,52.46377942
71.99275929,66.53877925,93.10942386,,,,38.04291117
49.55485611,51.92899312,97.54968488,51.27921117,,,48.65432885
58.67893285,,88.63487775,52.44688547,,,
56.71994056,,94.29041316,53.89247105,,,25.5991895
43.81429174,81.40553735,100,65.02843846,,,78.24448624
73.78945066,51.00030177,100,66.48513575,,,78.11560983
57.74083852,71.92023552,100,68.02464742,,,82.12071371
36.98597672,55.91516055,81.20933461,45.4980988,,,44.80416786
37.38675311,76.78891739,99.93345096,61.19648327,,,78.3225836
86.24356055,81.62272582,100,75.30791883,,,52.24793552
35.0777088,64.82700058,100,54.99331529,,,71.0290247
,74.86117158,100,63.55466312,,,
54.90304696,58.29515638,84.17235856,53.59509503,,,46.85366727
74.73340381,67.13192091,91.44267113,,,,51.48385334
76.84567436,72.72140825,95.73467895,70.24920541,,,60.00846567
62.87618762,94.27727355,90.98731072,,,,23.76069676
,,87.95155436,,,,36.2960589
77.49536177,99.994165,100,82.01490661,,,71.486112
14.79325868,103.3973653,85.87575876,59.02408508,,,73.99222302
49.61001079,75.28983985,100,59.77934737,,,52.46377942
38.50825471,50.36171219,90.07933291,44.70731635,,,42.67345059
48.04778464,69.20334092,100,62.48893918,,,77.1927975
12.12056732,76.24800575,78.5522674,43.35330242,,,49.09376666
42.44521549,76.96649787,94.51137515,,,,41.37894688
63.51851662,60.32506739,77.14735738,,,,20.84292651
,103.4806237,93.21025906,57.73749681,,,76.04552057
68.76897804,62.79960359,89.77890736,,,,24.38148862
66.79903872,91.28192833,92.4686667,71.95824546,,,59.26869199
57.71667653,60.1638229,96.13103925,55.56918952,,,43.03753011
,58.3775607,100,61.68470627,,,41.37826736
24.37581015,70.7081077,76.16695006,43.81959513,,,
23.96332481,104.0680296,74.87584168,53.0757945,,,34.1920759
57.52093642,58.77189895,100,63.24963895,,,79.66116543
,61.61896711,100,56.99426879,,,57.15006745
65.92725879,73.37133091,100,,,,74.82551872
25.34536043,74.44625526,100,59.41746036,,,94.44525608
,58.67772781,100,59.18352417,,,85.31314767
55.56830933,99.58436198,100,70.0232446,,,54.10567299
60.05836894,56.29096458,93.70962806,54.08131696,,,38.72240518
,85.8594377,85.92583388,60.87213238,,,43.64185101
45.43076864,70.071324,100,62.34143312,,,79.75787802
53.8545328,70.12677972,88.65557486,53.51095928,,,28.55012034
14.32302106,,78.89654312,53.24206218,,,53.90819766
23.84104477,89.53054476,74.43469413,48.21197386,,,33.46707399
49.61001079,75.28983985,100,59.76475517,,,52.46377942
23.02045445,,74.80462128,54.50652534,,,47.60984625
62.48604396,40.88355095,100,59.67200701,,,80.87713641
28.46735089,67.00324061,100,49.77376809,,,54.70176665
79.41477761,56.28661092,77.71966172,57.8365086,,,29.81558998
43.89788164,88.36642194,100,63.42268047,,,60.18430252
80.29607143,77.39098181,66.67236419,61.22045829,,,17.7047371
,103.1821036,100,72.39704854,,,35.52110154
47.11326925,67.03821061,86.9828747,56.36646726,,,59.10215255
17.43241218,63.85188213,85.67049413,40.82380372,,,43.22920878
62.7586666,87.58081673,100,75.99019089,,,87.54573528
43.29886997,46.95254566,100,53.07975499,,,74.38153507
41.28615531,88.15051067,56.3971525,46.96142186,,,7.412183015
71.60824725,87.63186761,100,76.41866636,,,73.81105697
54.31911416,44.33996045,89.12690206,43.93706567,,,21.31830754
65.90378682,56.40199188,73.86313121,48.76878503,,,
67.37097232,90.55138203,100,79.49056881,,,91.37158998
26.30079566,64.31796496,100,54.08786345,,,82.89735197
,,96.27792035,,,,40.98913751
49.61001079,75.28983985,272.0350471,98.26364187,,,156.3729193
63.18142347,78.62168181,100,,,,62.9859482
38.1222641,52.43426234,100,55.22137483,,,85.27261607
38.670309,99.43526716,100,73.0755571,,,98.10073297
,83.70005766,100,67.09702119,,,56.3970231
36.13130127,97.70321492,76.74311814,55.09332771,,,31.02225115
70.99471026,,100,77.67331591,,,62.54870035
26.05919019,58.92697746,92.8021526,50.08185909,,,75.89557401
40.47122446,64.41965219,100,50.40444227,,,
93.76086842,65.33768798,87.34897047,65.13947295,,,21.38701814
33.83668773,75.23044464,84.94040394,,,,64.81788357
75.30174937,78.05309571,100,78.25380621,,,90.25191589
56.02027567,71.55137548,85.14758783,58.88704353,,,49.4705227
32.88011955,55.54587505,72.93820571,39.80772355,,,
43.06958601,59.32923306,75.16944068,44.47436336,,,27.23972027
73.92772874,60.69501581,88.55385261,56.01108328,,,
42.41746161,59.71820409,81.39353768,44.23492178,,,23.72078149
,63.5825637,71.69605514,43.99615454,,,
,52.34149515,100,,,,56.95822308
59.53679948,,74.71431405,61.44529868,,,23.39711699
49.89746743,55.41381664,100,60.78205786,,,
37.03297144,62.05444459,69.6058281,43.71107075,,,32.42365939
10.06525673,70.42571319,83.94544349,41.79837121,,,51.6781654
70.95474288,92.55020755,74.8570878,64.35989049,,,22.49197192
28.48797715,,92.55723993,61.64554998,,,59.12822841
23.51914874,,88.02480416,39.9004815,,,30.398438
52.78427139,50.8627022,100,53.60062175,,,54.60757674
31.61769669,59.48256102,56.07919631,35.17269935,,,11.7240883
93.29086374,52.73650231,100,74.13355454,,,
24.57753993,93.2435762,91.1270324,54.03895592,,,46.4462108
60.7967989,75.43330055,97.17188572,65.61821527,,,61.52043907
49.61001079,75.28983985,82.27481876,58.04227979,,,52.46377942
66.0295962,78.59165296,86.75180002,61.44014554,,,32.68461874
66.98525437,79.57039926,84.45616099,58.2223693,,,15.59831936
40.61732973,70.08803235,83.17966598,50.94294744,,,42.1820921
67.42892786,76.55706917,94.22457421,69.29658178,,,66.90628954
,,88.98426317,56.67583669,,,31.62611229
70.79214875,89.0636333,100,76.15644849,,,71.97597781
48.28530327,56.9387261,90.75983811,52.53312504,,,52.4972344
24.40149264,67.97179102,66.81530057,,,,38.34474761
62.49602866,62.09424976,100,61.05428039,,,
67.14015262,65.52920435,100,,,,66.87277942
61.71221223,,100,70.33548812,,,80.47194132
37.21166872,,100,69.62723294,,,96.73191138
56.75486479,81.61969123,77.23795744,,,,28.47261424
28.53114292,,100,69.64414104,,,88.19098011
82.82501093,61.12830025,100,76.91844714,,,96.34903829
63.5088094,85.74194874,100,,,,84.38943175
,77.68679234,100,62.75086157,,,49.08121288
38.86351722,73.12699508,100,59.18249734,,,71.70820205
48.71831159,,100,61.06745292,,,58.8712664
51.47294456,88.53527757,98.69754811,,,,29.60694595
12.69335643,100.634704,86.88425546,50.90684129,,,43.50747857
46.30379927,77.53280051,66.90679128,48.53374082,,,16.87177748
35.59322598,40.56814594,100,50.83950519,,,86.85592571
53.02116788,58.66670326,100,64.55363487,,,
18.97915142,61.79336346,88.65457769,47.00984647,,,71.29003839
66.96490831,82.48673716,77.21265969,,,,26.8042304
21.68713579,62.82825363,58.34982232,31.48744371,,,5.807384278
35.48600563,93.6041185,100,69.40714982,,,94.96676945
44.68870899,,83.91077296,,,,38.71865727
68.60090809,88.5963634,100,70.3014087,,,48.90982232
64.82654816,101.3988657,89.40204344,72.43375718,,,51.3770874
,77.81180433,100,61.08905348,,,65.0284605
41.85942346,78.16197743,100,,,,86.61647284
55.80432066,73.67417628,98.64186901,63.21732438,,,61.01166156
40.56232751,,100,60.40138925,,,64.54194448
,75.48794307,88.54222259,66.31325249,,,
66.59512376,99.33715101,100,81.59275215,,,89.3914927
12.0254108,49.49846754,68.72964446,28.07609828,,,21.91441271
47.66378638,71.86268688,100,64.64346354,,,83.93009009
49.61001079,75.28983985,92.95000513,59.06972529,,,52.46377942
,,100,59.43019739,,,73.34521768
34.57964516,59.75598526,95.82399443,45.90626095,,,38.68847292
60.95657705,75.45788672,78.21407727,56.36902924,,,26.17997654
37.05717479,,77.97270228,54.66195695,,,25.23735436
30.92929588,97.7729241,71.44939061,52.49155504,,,30.28966389
56.74215589,58.08841338,61.36069533,,,,12.92891596
37.5328068,44.24374624,70.50719737,38.0172077,,,30.92403163
44.85078737,88.11171328,100,64.41698212,,,63.58109598
,65.78643293,67.67651617,45.50936822,,,
18.2296174,94.08978028,79.61490983,51.13258997,,,47.87605038
15.51503944,56.96109717,85.01764964,43.91654937,,,71.48646135
,69.69046909,100,63.59378282,,,
,80.99353989,82.90056009,52.0854465,,,21.64095573
,74.37426276,67.81826204,45.6163815,,,24.5462043
56.96572581,49.71433459,62.48246716,40.41854214,,,3.915146652
69.85014234,87.46579734,100,73.00083934,,,61.3613393
72.39015743,59.10209648,100,70.73238678,,,88.33030315
35.3840716,69.72058093,96.35607112,,,,75.07264552
89.79843427,76.42874373,100,77.93032317,,,65.98854719
50.06070435,89.16225878,67.31057053,55.43844385,,,25.34469537
23.5654884,63.46540829,99.01828542,50.75527407,,,73.58506537
54.5452525,62.78378212,87.12093204,53.57362894,,,39.12922205
,94.13537932,86.36618994,56.19157462,,,54.63654873
57.88092539,105.6373746,100,81.61500469,,,95.26699306
,85.16744003,64.76237024,47.27598861,,,18.07841855
,,100,,,,54.70274635
34.9568976,53.42572799,100,52.35534197,,,75.87853985
75.88073603,44.37286407,100,63.64226926,,,71.07406266
35.59905781,,100,72.8157281,,,91.29628509
50.38466171,64.23439713,58.94976709,44.6266732,,,15.03697467
72.42056158,82.99043261,98.48971445,73.53316988,,,66.60191928
61.39988287,79.53007769,100,70.94818533,,,78.06332743
8.868069063,77.09267064,100,52.75874779,,,87.86513954
48.95523351,60.15475139,100,63.45012602,,,93.30985462
44.74497004,94.22791002,72.68197935,58.44627544,,,38.78834079
64.11538207,100.6549911,100,78.45497761,,,
31.51569198,94.72878927,95.11620522,55.09337484,,,35.4999847
,88.70804654,94.65639897,,,,39.02585495
65.10505848,63.57818287,77.38290848,56.53185164,,,37.89737767
62.48745041,93.02512084,100,75.21574474,,,76.18678711
87.08522757,53.18110174,100,68.03218079,,,58.99944263
52.41154498,70.79569531,100,62.01377015,,,65.00051691
79.16751776,,86.79585565,64.07416464,,,19.02822267
66.6491061,99.31709727,100,79.80906255,,,80.99583146
27.75940965,63.90703038,85.98798551,44.21300635,,,40.75970126
39.33805221,,91.42121889,51.20663341,,,49.884432
53.63422485,95.8958125,100,71.62456884,,,70.50557873
46.84475351,59.81324404,71.17663624,43.84835386,,,18.68384852
49.61001079,75.28983985,100,59.74889683,,,52.46377942
50.32363756,45.5157874,100,52.35815162,,,60.92526558
23.03478064,75.66709127,83.93053643,51.02334733,,,
75.61049448,70.01612749,97.33106241,63.25027431,,,
79.29906094,82.97547878,100,77.11527959,,,70.61167833
44.4440039,48.8625139,83.66511164,40.8788008,,,
54.65295,92.98846957,98.25301783,68.98305256,,,61.29688836
43.20545461,89.84691781,76.90623157,52.0582661,,,16.18145025
65.30424182,80.17427726,100,72.96701908,,,80.01760202
36.67467746,67.7242277,100,56.64065096,,,71.66602485
57.37574647,91.08703349,87.88877963,60.39624871,,,23.98298097
65.99725546,47.27106545,100,61.6055154,,,74.32366413
53.65883359,61.67702375,100,60.22202482,,,67.73025919
26.73736705,99.54733685,69.23388928,46.20031453,,,6.292523499
,82.87074955,100,59.27779407,,,51.15337826
37.9512667,73.75475358,82.97146714,47.17242034,,,23.73336655
40.4177712,91.6855867,93.76597095,59.73197617,,,46.80654588
,65.04764844,100,60.47361353,,,66.13981384
32.53187829,77.71404763,98.04187916,59.25982303,,,77.10168871
17.26893885,100.9997415,61.9639933,44.87254146,,,17.65352249
67.31066385,,100,,,,79.10838161
54.10213036,70.42188648,100,64.74112686,,,75.37358564
83.15058964,71.93662092,100,78.1826313,,,
,85.61961793,100,74.47080753,,,93.09710796
45.75492918,81.26268549,67.94345364,47.55303673,,,7.248021405
88.77375656,50.71737786,100,66.39898559,,,51.93369532
62.46432039,61.7490555,80.53368797,,,,26.26364907
62.3421105,72.50620183,100,67.05191006,,,68.70627774
59.96815616,57.62462536,100,,,,
70.17208967,45.34903258,90.98101907,,,,28.54702873
21.49135516,81.73914405,100,53.00102417,,,60.3506554
60.8485936,54.82423169,100,65.37603275,,,
89.97599526,,93.55704229,76.04091844,,,23.24548655
80.62361834,92.23688349,76.45743538,65.37704,,,10.17336551
39.73562033,56.4803196,96.50868916,45.53565133,,,32.42964534
89.44887694,83.10748503,100,71.32165455,,,25.82038787
41.8875491,69.36424685,100,63.44421442,,,92.01762966
70.61425161,92.59185739,98.41179365,75.16355736,,,63.1630117
63.16049791,76.81682543,84.9166945,,,,13.9250043
29.79010334,106.9582996,100,,,,61.42066908
80.88251413,103.1182022,100,89.78837152,,,97.3773087
49.61001079,75.28983985,100,59.75802161,,,52.46377942
34.48011329,80.71046049,100,62.51315482,,,83.54971254
,59.24345405,75.59805646,53.19259733,,,7.634430284
,90.28115918,84.52364127,,,,33.76132406
54.6323465,92.6291119,88.61137767,67.26370564,,,58.12889849
34.54162079,,86.34024516,46.44977595,,,20.62187442
55.76776895,105.4791727,83.2092456,,,,26.20900487
61.38872611,49.54183145,100,59.58724792,,,69.68819121
35.08243647,53.92081565,100,49.65280405,,,62.31854898
63.49466616,56.93327646,87.51005858,56.66978702,,,46.79763427
39.6482012,,91.65784287,51.60179277,,,32.26908022
30.81478386,72.59514216,85.67786571,48.54507516,,,42.89495945
51.74774834,,74.89835292,55.46583423,,,25.65928847
,81.09334424,100,73.04426723,,,74.4783292
37.90026932,53.42303438,87.79288023,46.95260214,,,51.07278817
,103.2761493,100,67.46358932,,,77.40307236
45.93643511,83.14577107,87.58072338,57.48900674,,,
33.9784461,61.19131635,94.01959161,,,,
25.56312213,82.32535144,76.21298609,47.2327849,,,35.67816838
71.43784833,51.81290342,100,62.4200615,,,61.87993852
84.97122108,79.11293943,100,83.55786978,,,
12.48908993,83.72438507,76.41869324,,,,28.934773
49.61001079,75.28983985,90.93473704,58.89545709,,,52.46377942
24.49639524,59.12834305,50.70217952,35.40854284,,,28.13340973
75.16639999,80.1606678,91.13013734,63.25183613,,,20.99570856
68.08306015,58.63727614,100,71.1388509,,,98.47968849
80.99430392,63.47638885,68.01731875,54.25689876,,,3.907763336
49.61001079,75.28983985,272.0350471,,,,156.3729193
35.5268971,,88.47247633,59.97971265,,,
76.65464516,57.18315794,77.30165018,56.78852021,,,28.45821675
74.61090642,51.67904125,97.72405883,61.54812776,,,53.57551929
50.51360087,96.53407124,99.87833144,66.49244223,,,50.975569
65.13428531,76.71640348,100,68.14514079,,,
,42.23269923,100,70.3545347,,,79.83341686
45.04707966,76.72704972,100,64.8352285,,,82.07505322
30.25225436,60.49335139,100,51.05501905,,,67.53886063
49.82697517,,83.47722223,48.75543026,,,38.00264816
63.84130427,97.21259188,100,,,,79.6365023
67.3524482,57.40888328,100,63.62037887,,,66.36144296
61.45510524,55.23148287,97.73670195,58.74864835,,,58.1708413
,67.04042428,100,67.51053616,,,78.45854264
62.9371875,103.8139304,95.23958507,73.05706975,,,51.13054678
47.93471452,82.89237066,100,70.41548581,,,94.1481353
68.57207918,,83.02839061,55.79978119,,,
,,100,68.38757024,,,66.90961401
80.21368006,62.27149005,100,76.22671439,,,95.8274983
34.79915084,77.60726224,100,62.01475464,,,85.48466485
33.29984343,76.9475625,77.53990961,43.8338458,,,13.85772793
72.03372111,87.84775373,100,,,,
49.78313674,55.72221512,100,61.45337161,,,89.38378033
20.63074872,,79.05240578,37.90749456,,,26.39961764
42.20643743,97.12749961,68.51240787,54.55284829,,,22.35756149
90.31543387,88.38732603,100,78.79796964,,,51.58333421
67.5856742,59.93860712,100,71.18456661,,,97.61295723
49.61001079,75.28983985,68.75263442,56.73701881,,,52.46377942
61.48701725,86.79477914,89.04157963,67.26550637,,,54.76090502
63.00582906,85.01257086,100,73.74646328,,,80.08883115
78.64121985,81.61642398,100,67.76147678,,,30.13871026
50.50417964,78.46009864,54.00856469,46.2681046,,,
70.49059748,102.6760925,100,76.45002881,,,
51.79229218,80.25944164,100,67.04678035,,,75.51309517
69.93982534,62.93394118,76.53337358,,,,33.0847513
19.77374036,,81.93666761,47.18270349,,,35.59011694
34.4669245,98.52203445,89.85673544,57.29539593,,,
28.98133186,102.237292,98.57374798,,,,57.32595639
30.12234665,106.9070589,100,62.34482747,,,51.39164325
26.4116856,79.84345674,88.06128098,44.53551847,,,20.09315478
51.67419325,100.4069258,90.14240118,71.08343705,,,68.90666163
65.49928984,51.11168199,100,59.62111772,,,60.12807686
70.21600621,67.00740192,91.81298036,,,,29.59731698
37.70751271,,87.56245608,50.39931205,,,
86.00553361,72.78887313,92.39534526,63.66287692,,,14.62106987
84.15661814,49.040082,100,65.6174974,,,58.83763303
90.03182473,84.1378798,100,74.88267043,,,39.86314906
56.69926621,86.91212045,96.91336921,64.62646206,,,47.05972206
79.14123709,69.91765478,100,75.93725219,,,84.88935268
73.59522792,53.61174705,100,64.51893131,,,
80.67825444,69.44411995,83.4932288,60.46905683,,,
10.05620484,53.96541063,76.81929042,35.77944272,,,51.09259743
66.66581938,72.34631583,94.00034105,63.00309529,,,45.10756448
52.48064546,56.28763758,79.96547828,45.89409116,,,19.78513403
53.34205601,75.61098875,100,61.84322678,,,55.30097834
67.75363085,85.38142355,71.71704985,58.29302075,,,11.63883208
73.840253,46.87593325,100,,,,88.54888914
,89.96085188,90.78380959,,,,
70.6926993,86.78884679,92.75511526,71.16168319,,,
47.0485106,63.06270176,100,63.70295905,,,93.65111693
,54.27443081,79.97946942,35.90395876,,,21.76683155
74.49924078,89.839316,100,71.49621547,,,42.51176116
34.92836128,48.68282084,73.87633392,,,,
82.04911981,68.24542849,100,74.91456157,,,77.51380286
41.27234938,66.01654939,88.35839289,53.1204572,,,54.8721923
49.09624201,106.7328016,100,,,,
90.02895188,,98.44117047,74.57148047,,,73.20390016
50.11214219,48.01076308,100,52.528336,,,58.2208177
34.52916922,87.25720483,100,67.67770002,,,97.95527824
,91.03989582,59.71689837,50.63051333,,,15.35392302
31.70922464,83.68935642,71.14866355,50.06286267,,,38.4821438
63.40433533,85.71495444,97.27322666,64.23293932,,,35.23203576
19.81903132,97.48386436,97.98633884,55.32368452,,,51.39933371
70.59698411,45.74073663,100,61.10690346,,,66.32047181
63.88363581,,100,75.03421659,,,80.93974795
61.2735008,91.24065039,100,75.73158926,,,83.23253436
16.555009,68.60339572,81.70996524,43.89877195,,,53.81123839
,58.78511662,90.43326116,52.28523664,,,39.66758742
50.59280783,80.29230925,100,70.2264722,,,
25.25860406,83.6202996,83.18547693,46.68685207,,,28.66434813
53.30336024,54.75343107,70.72758427,48.53795754,,,37.15991019
15.57618868,78.45110401,83.12175626,42.37544426,,,33.04323461
,67.63520358,99.20759473,64.31579331,,,51.76152082
30.45127002,52.84894285,71.50374866,36.71448445,,,24.09827005
29.53396722,58.46036644,100,49.11053507,,,62.52922097
77.62385255,102.7255879,100,86.27354239,,,87.13169719
64.9249643,67.07048505,100,62.48578713,,,50.86917638
34.19958923,64.71465529,100,54.50202286,,,70.45426869
